lsoa21cd,msoa21cd,ltla21cd,rgn21cd,lng,lat,population
E01020937,E02004366,E07000061,E12000008,0.2808,50.7612,2091
E01020938,E02004364,E07000061,E12000008,0.2546,50.7761,1605
E01020939,E02004364,E07000061,E12000008,0.2615,50.7757,1587
E01020940,E02004361,E07000061,E12000008,0.2578,50.7822,1676
E01020941,E02004361,E07000061,E12000008,0.2515,50.7816,1812
E01020942,E02004361,E07000061,E12000008,0.2504,50.775,1535
E01020943,E02004364,E07000061,E12000008,0.2615,50.7732,1584
E01020944,E02004367,E07000061,E12000008,0.2579,50.7704,1534
E01020945,E02004359,E07000061,E12000008,0.2633,50.7924,1892
E01020946,E02004361,E07000061,E12000008,0.2518,50.7955,1694
E01020947,E02004361,E07000061,E12000008,0.2538,50.7864,1573
E01020948,E02004363,E07000061,E12000008,0.2667,50.7833,1466
E01020949,E02004357,E07000061,E12000008,0.267,50.8045,1597
E01020950,E02004359,E07000061,E12000008,0.2633,50.8005,1541
E01020951,E02006857,E07000061,E12000008,0.3039,50.7862,1583
E01020952,E02004362,E07000061,E12000008,0.2984,50.7814,1863
E01020953,E02004362,E07000061,E12000008,0.2927,50.7841,1529
E01020954,E02004362,E07000061,E12000008,0.2924,50.7792,1795
E01020955,E02004358,E07000061,E12000008,0.3123,50.7984,1676
E01020956,E02004358,E07000061,E12000008,0.3164,50.8018,1631
E01020957,E02004358,E07000061,E12000008,0.3159,50.7959,1601
E01020959,E02006857,E07000061,E12000008,0.3132,50.7898,1526
E01020960,E02006858,E07000061,E12000008,0.3236,50.7904,2418
E01020961,E02006857,E07000061,E12000008,0.317,50.7871,1481
E01020962,E02006857,E07000061,E12000008,0.322,50.7856,2079
E01020963,E02004363,E07000061,E12000008,0.2708,50.7794,1972
E01020964,E02004364,E07000061,E12000008,0.2673,50.7729,1634
E01020965,E02004363,E07000061,E12000008,0.2788,50.7735,1792
E01020966,E02004363,E07000061,E12000008,0.2818,50.7757,1716
E01020967,E02004364,E07000061,E12000008,0.2722,50.7741,1863
E01020968,E02004366,E07000061,E12000008,0.2791,50.7704,2063
E01020969,E02004368,E07000062,E12000008,0.5538,50.8794,1535
E01020970,E02004368,E07000062,E12000008,0.5399,50.8889,2739
E01020971,E02004368,E07000062,E12000008,0.5531,50.8842,2170
E01020972,E02004372,E07000062,E12000008,0.5974,50.873,1866
E01020973,E02004372,E07000062,E12000008,0.5871,50.8699,1942
E01020974,E02004369,E07000062,E12000008,0.5924,50.8755,1735
E01020975,E02004375,E07000062,E12000008,0.5804,50.8643,1633
E01020976,E02004375,E07000062,E12000008,0.573,50.8607,1868
E01020977,E02004372,E07000062,E12000008,0.5849,50.866,1552
E01020978,E02004376,E07000062,E12000008,0.583,50.8575,1914
E01020979,E02004376,E07000062,E12000008,0.5756,50.8561,1902
E01020980,E02004376,E07000062,E12000008,0.5855,50.8612,1524
E01020981,E02004376,E07000062,E12000008,0.5888,50.8622,1435
E01020982,E02004378,E07000062,E12000008,0.5568,50.8544,1673
E01020983,E02004378,E07000062,E12000008,0.5622,50.8544,1524
E01020984,E02004378,E07000062,E12000008,0.5652,50.8532,1876
E01020985,E02004378,E07000062,E12000008,0.5546,50.8515,1546
E01020986,E02004369,E07000062,E12000008,0.5754,50.883,1557
E01020987,E02004368,E07000062,E12000008,0.5616,50.8831,1837
E01020988,E02004369,E07000062,E12000008,0.5669,50.8789,1665
E01020989,E02004378,E07000062,E12000008,0.5613,50.857,1564
E01020990,E02004375,E07000062,E12000008,0.5598,50.8628,1544
E01020991,E02004375,E07000062,E12000008,0.5539,50.8593,1336
E01020992,E02004375,E07000062,E12000008,0.5602,50.8594,1808
E01020993,E02004370,E07000062,E12000008,0.5471,50.8766,1442
E01020994,E02004370,E07000062,E12000008,0.5443,50.8794,1625
E01020995,E02004370,E07000062,E12000008,0.5388,50.8781,1372
E01020996,E02004370,E07000062,E12000008,0.5279,50.871,1938
E01020997,E02004377,E07000062,E12000008,0.5421,50.8559,1641
E01020998,E02004377,E07000062,E12000008,0.55,50.8536,1975
E01020999,E02004377,E07000062,E12000008,0.5451,50.8601,1936
E01021000,E02004374,E07000062,E12000008,0.6042,50.8659,1412
E01021001,E02004374,E07000062,E12000008,0.6058,50.8691,1150
E01021002,E02004374,E07000062,E12000008,0.6003,50.8632,1429
E01021003,E02004374,E07000062,E12000008,0.592,50.8576,1399
E01021004,E02004371,E07000062,E12000008,0.612,50.8751,1855
E01021005,E02004371,E07000062,E12000008,0.6124,50.8777,1746
E01021006,E02004371,E07000062,E12000008,0.6104,50.8689,1755
E01021007,E02004369,E07000062,E12000008,0.5823,50.8761,1646
E01021008,E02004369,E07000062,E12000008,0.577,50.8679,1533
E01021009,E02004369,E07000062,E12000008,0.5714,50.8699,1931
E01021010,E02004373,E07000062,E12000008,0.5586,50.8736,1550
E01021011,E02004373,E07000062,E12000008,0.5577,50.8702,1591
E01021012,E02004373,E07000062,E12000008,0.5567,50.866,1698
E01021013,E02004371,E07000062,E12000008,0.6033,50.8732,1795
E01021014,E02004374,E07000062,E12000008,0.5916,50.8646,1778
E01021015,E02004372,E07000062,E12000008,0.5975,50.8674,1802
E01021016,E02004377,E07000062,E12000008,0.5346,50.8527,1858
E01021017,E02004377,E07000062,E12000008,0.5187,50.8491,1568
E01021018,E02004377,E07000062,E12000008,0.5326,50.8605,1901
E01021019,E02004370,E07000062,E12000008,0.5514,50.8725,1702
E01021020,E02004373,E07000062,E12000008,0.5436,50.8713,1950
E01021021,E02004373,E07000062,E12000008,0.5484,50.8663,1898
E01021022,E02004379,E07000063,E12000008,0.0185,50.9233,2294
E01021023,E02004380,E07000063,E12000008,-0.0868,50.9666,3059
E01021024,E02004379,E07000063,E12000008,-0.0225,50.9394,1132
E01021025,E02004379,E07000063,E12000008,-0.0155,50.9729,1898
E01021026,E02004380,E07000063,E12000008,-0.1114,50.9225,2579
E01021027,E02004384,E07000063,E12000008,-0.0252,50.8046,1467
E01021028,E02004384,E07000063,E12000008,-0.0072,50.8023,1579
E01021029,E02004384,E07000063,E12000008,-0.017,50.7982,1534
E01021030,E02004384,E07000063,E12000008,-0.032,50.8015,1321
E01021031,E02004384,E07000063,E12000008,-0.0145,50.7954,1536
E01021032,E02004380,E07000063,E12000008,-0.0183,50.8552,1987
E01021033,E02004381,E07000063,E12000008,0.018,50.881,1819
E01021034,E02004381,E07000063,E12000008,0.0093,50.8837,1209
E01021035,E02004381,E07000063,E12000008,0.0152,50.8732,1742
E01021036,E02004381,E07000063,E12000008,0.0001,50.8773,1415
E01021037,E02004381,E07000063,E12000008,-0.0031,50.8815,1478
E01021038,E02004381,E07000063,E12000008,0.0086,50.8749,1617
E01021039,E02004383,E07000063,E12000008,0.0081,50.8703,1256
E01021040,E02004383,E07000063,E12000008,-0.0018,50.872,1680
E01021041,E02004383,E07000063,E12000008,-0.007,50.8693,1513
E01021042,E02004383,E07000063,E12000008,-0.01,50.8792,1241
E01021043,E02004383,E07000063,E12000008,-0.0029,50.8746,1502
E01021044,E02004387,E07000063,E12000008,0.0409,50.7881,2139
E01021045,E02004386,E07000063,E12000008,0.0481,50.7878,1982
E01021046,E02004386,E07000063,E12000008,0.0665,50.8045,1547
E01021047,E02004386,E07000063,E12000008,0.0611,50.8015,1578
E01021048,E02004386,E07000063,E12000008,0.0498,50.7918,1705
E01021049,E02004387,E07000063,E12000008,0.0454,50.794,1415
E01021050,E02004387,E07000063,E12000008,0.0383,50.7934,1288
E01021051,E02004387,E07000063,E12000008,0.0437,50.7961,1178
E01021052,E02004379,E07000063,E12000008,0.0125,50.9734,1234
E01021053,E02004379,E07000063,E12000008,0.0173,50.973,1259
E01021054,E02004382,E07000063,E12000008,0.0749,50.8985,1475
E01021055,E02004382,E07000063,E12000008,0.0595,50.8938,1934
E01021056,E02004382,E07000063,E12000008,0.0542,50.8913,1717
E01021057,E02004382,E07000063,E12000008,0.0569,50.8058,1566
E01021058,E02004388,E07000063,E12000008,0.0064,50.7916,1983
E01021059,E02004388,E07000063,E12000008,0.0155,50.7879,1737
E01021060,E02004388,E07000063,E12000008,0.0164,50.7914,2337
E01021061,E02004385,E07000063,E12000008,-0.0007,50.8022,1493
E01021062,E02004388,E07000063,E12000008,0.0067,50.8005,1989
E01021063,E02004385,E07000063,E12000008,0.0059,50.8049,1665
E01021064,E02004385,E07000063,E12000008,-0.0063,50.7937,1793
E01021065,E02004385,E07000063,E12000008,-0.0017,50.7943,1213
E01021066,E02004385,E07000063,E12000008,-0.0027,50.7985,1525
E01021067,E02004380,E07000063,E12000008,-0.0611,50.9323,1076
E01021068,E02004380,E07000063,E12000008,-0.0549,50.9213,1156
E01021069,E02004389,E07000063,E12000008,0.1,50.7778,1550
E01021070,E02004391,E07000063,E12000008,0.1026,50.7745,1617
E01021071,E02004391,E07000063,E12000008,0.1002,50.7707,1816
E01021072,E02004390,E07000063,E12000008,0.1274,50.7712,1576
E01021073,E02004390,E07000063,E12000008,0.1229,50.7787,1500
E01021074,E02004390,E07000063,E12000008,0.1292,50.7786,1750
E01021075,E02004389,E07000063,E12000008,0.1133,50.7844,1812
E01021076,E02004390,E07000063,E12000008,0.1175,50.7817,1818
E01021077,E02004389,E07000063,E12000008,0.1081,50.7795,1514
E01021078,E02004390,E07000063,E12000008,0.1167,50.7711,1384
E01021079,E02004391,E07000063,E12000008,0.1056,50.7706,1500
E01021080,E02004391,E07000063,E12000008,0.1129,50.7748,1547
E01021081,E02004389,E07000063,E12000008,0.0907,50.7787,1562
E01021082,E02004389,E07000063,E12000008,0.0797,50.7853,1603
E01021083,E02004389,E07000063,E12000008,0.0986,50.7842,1288
E01021084,E02004397,E07000064,E12000008,0.4908,50.915,1927
E01021085,E02004397,E07000064,E12000008,0.4976,50.9151,1709
E01021086,E02004397,E07000064,E12000008,0.4737,50.9182,1911
E01021087,E02004396,E07000064,E12000008,0.5727,50.9038,1980
E01021088,E02004396,E07000064,E12000008,0.5982,50.9496,1647
E01021089,E02004396,E07000064,E12000008,0.5766,50.9099,1604
E01021090,E02004402,E07000064,E12000008,0.4682,50.841,1730
E01021091,E02004402,E07000064,E12000008,0.4708,50.8384,2070
E01021092,E02004402,E07000064,E12000008,0.4738,50.8426,2099
E01021093,E02004400,E07000064,E12000008,0.4514,50.839,1401
E01021094,E02004401,E07000064,E12000008,0.4592,50.841,1514
E01021095,E02004400,E07000064,E12000008,0.4395,50.8373,1244
E01021096,E02004397,E07000064,E12000008,0.4448,50.8977,1355
E01021097,E02004397,E07000064,E12000008,0.5018,50.8897,1505
E01021098,E02004394,E07000064,E12000008,0.3888,50.9999,1746
E01021099,E02004394,E07000064,E12000008,0.3489,50.9837,1690
E01021100,E02004394,E07000064,E12000008,0.4689,50.9459,1694
E01021101,E02004395,E07000064,E12000008,0.67,50.9175,1668
E01021102,E02004395,E07000064,E12000008,0.7611,50.9362,1483
E01021103,E02004393,E07000064,E12000008,0.754,50.9623,1454
E01021104,E02004394,E07000064,E12000008,0.5381,50.9733,1517
E01021105,E02004394,E07000064,E12000008,0.5359,50.935,1290
E01021106,E02004401,E07000064,E12000008,0.4404,50.8438,1713
E01021107,E02004401,E07000064,E12000008,0.452,50.8475,1515
E01021108,E02004401,E07000064,E12000008,0.46,50.8449,1493
E01021109,E02004396,E07000064,E12000008,0.6274,50.8938,1924
E01021110,E02004396,E07000064,E12000008,0.6634,50.8783,2317
E01021111,E02004398,E07000064,E12000008,0.4782,50.8475,1158
E01021112,E02004399,E07000064,E12000008,0.4838,50.85,1405
E01021113,E02004398,E07000064,E12000008,0.477,50.8531,1860
E01021114,E02004393,E07000064,E12000008,0.6089,50.9985,1753
E01021115,E02004393,E07000064,E12000008,0.6032,50.991,1600
E01021116,E02004393,E07000064,E12000008,0.6903,50.9721,1534
E01021117,E02004395,E07000064,E12000008,0.7359,50.9538,1529
E01021118,E02004395,E07000064,E12000008,0.7244,50.9495,1803
E01021119,E02004395,E07000064,E12000008,0.7231,50.9533,1139
E01021120,E02004399,E07000064,E12000008,0.4915,50.8429,1571
E01021121,E02004402,E07000064,E12000008,0.4826,50.8425,1551
E01021122,E02004402,E07000064,E12000008,0.4792,50.8397,1523
E01021123,E02004400,E07000064,E12000008,0.4339,50.8518,1463
E01021124,E02004400,E07000064,E12000008,0.4288,50.8453,2328
E01021125,E02004400,E07000064,E12000008,0.4265,50.8376,1286
E01021126,E02004399,E07000064,E12000008,0.4892,50.8469,1631
E01021127,E02004399,E07000064,E12000008,0.5031,50.8497,1613
E01021128,E02004399,E07000064,E12000008,0.497,50.8528,1928
E01021129,E02004400,E07000064,E12000008,0.458,50.8534,1687
E01021130,E02004401,E07000064,E12000008,0.4654,50.8521,1510
E01021131,E02004398,E07000064,E12000008,0.4719,50.8487,1529
E01021132,E02004392,E07000064,E12000008,0.4648,50.9846,1522
E01021133,E02004392,E07000064,E12000008,0.4769,50.986,1593
E01021134,E02004392,E07000064,E12000008,0.4675,51.0188,1485
E01021135,E02004398,E07000064,E12000008,0.4701,50.8562,1953
E01021136,E02004398,E07000064,E12000008,0.4733,50.8578,1351
E01021137,E02004398,E07000064,E12000008,0.462,50.8599,1784
E01021138,E02004400,E07000064,E12000008,0.4552,50.8605,1130
E01021139,E02004392,E07000064,E12000008,0.4133,51.0469,1478
E01021140,E02004392,E07000064,E12000008,0.4213,51.0483,1818
E01021141,E02004392,E07000064,E12000008,0.4183,51.0183,1506
E01021142,E02004420,E07000065,E12000008,0.1714,50.8805,1093
E01021143,E02004420,E07000065,E12000008,0.1545,50.8101,1211
E01021144,E02004410,E07000065,E12000008,0.1411,50.9911,1768
E01021145,E02004410,E07000065,E12000008,0.1383,50.994,2273
E01021146,E02004415,E07000065,E12000008,0.0876,50.9974,2321
E01021147,E02004415,E07000065,E12000008,0.1851,50.9044,1647
E01021148,E02004415,E07000065,E12000008,0.1585,50.924,1549
E01021149,E02004413,E07000065,E12000008,0.2171,50.9886,1411
E01021150,E02004412,E07000065,E12000008,0.2399,50.9697,1529
E01021151,E02004408,E07000065,E12000008,0.1694,51.0459,2018
E01021152,E02004408,E07000065,E12000008,0.1703,51.0404,1867
E01021153,E02004408,E07000065,E12000008,0.1707,51.05,1998
E01021154,E02004408,E07000065,E12000008,0.1875,51.0501,1541
E01021155,E02004408,E07000065,E12000008,0.1872,51.0461,1209
E01021156,E02004405,E07000065,E12000008,0.1679,51.0564,1992
E01021157,E02004405,E07000065,E12000008,0.1678,51.0609,1808
E01021158,E02004405,E07000065,E12000008,0.1784,51.0556,2370
E01021159,E02004406,E07000065,E12000008,0.1522,51.061,2394
E01021160,E02004406,E07000065,E12000008,0.1586,51.0566,1785
E01021161,E02004406,E07000065,E12000008,0.1616,51.0496,1664
E01021162,E02004406,E07000065,E12000008,0.1559,51.0474,1617
E01021163,E02004409,E07000065,E12000008,0.0312,51.0412,2092
E01021164,E02004409,E07000065,E12000008,0.0281,51.019,1899
E01021165,E02004415,E07000065,E12000008,0.0645,50.9428,1267
E01021166,E02004420,E07000065,E12000008,0.2079,50.765,2221
E01021167,E02004403,E07000065,E12000008,0.0391,51.0948,2309
E01021168,E02004403,E07000065,E12000008,0.0343,51.0913,1635
E01021169,E02004403,E07000065,E12000008,0.0424,51.1113,1257
E01021170,E02004410,E07000065,E12000008,0.1602,50.9624,2828
E01021171,E02004404,E07000065,E12000008,0.271,51.0954,2109
E01021172,E02004404,E07000065,E12000008,0.1816,51.1127,1749
E01021173,E02004404,E07000065,E12000008,0.1656,51.0817,1477
E01021174,E02004417,E07000065,E12000008,0.2649,50.8763,2186
E01021175,E02004417,E07000065,E12000008,0.2577,50.8757,1396
E01021176,E02004417,E07000065,E12000008,0.2555,50.8701,1478
E01021177,E02004417,E07000065,E12000008,0.2614,50.8625,1484
E01021178,E02004419,E07000065,E12000008,0.2705,50.8587,1754
E01021179,E02004419,E07000065,E12000008,0.2678,50.8619,1708
E01021180,E02004418,E07000065,E12000008,0.2472,50.8552,1418
E01021181,E02004418,E07000065,E12000008,0.2452,50.8673,1511
E01021182,E02004418,E07000065,E12000008,0.2522,50.8645,1570
E01021183,E02004418,E07000065,E12000008,0.2478,50.8626,1308
E01021184,E02004419,E07000065,E12000008,0.2551,50.8567,1545
E01021185,E02004419,E07000065,E12000008,0.2625,50.8579,1531
E01021186,E02004403,E07000065,E12000008,0.0985,51.0983,1224
E01021187,E02004409,E07000065,E12000008,0.0925,51.0389,1431
E01021188,E02004416,E07000065,E12000008,0.3166,50.9435,1161
E01021189,E02004413,E07000065,E12000008,0.2998,50.9642,1348
E01021190,E02004413,E07000065,E12000008,0.2815,50.9778,1468
E01021191,E02004412,E07000065,E12000008,0.254,50.9723,1633
E01021192,E02004412,E07000065,E12000008,0.2556,50.963,1571
E01021193,E02004412,E07000065,E12000008,0.2497,50.9653,1820
E01021194,E02004412,E07000065,E12000008,0.2582,50.965,1730
E01021196,E02004420,E07000065,E12000008,0.2491,50.8742,2104
E01021198,E02004416,E07000065,E12000008,0.3215,50.8898,1594
E01021199,E02004416,E07000065,E12000008,0.3207,50.8944,1366
E01021200,E02004413,E07000065,E12000008,0.243,50.9323,1468
E01021201,E02004413,E07000065,E12000008,0.2497,50.9353,1776
E01021202,E02004407,E07000065,E12000008,0.2587,51.02,1181
E01021203,E02004407,E07000065,E12000008,0.2692,51.0215,1577
E01021204,E02004416,E07000065,E12000008,0.4247,50.8843,1225
E01021205,E02004416,E07000065,E12000008,0.3944,50.8736,1204
E01021206,E02004422,E07000065,E12000008,0.3257,50.817,1594
E01021207,E02004422,E07000065,E12000008,0.3653,50.8192,1394
E01021208,E02004422,E07000065,E12000008,0.2929,50.8175,2727
E01021209,E02004422,E07000065,E12000008,0.3055,50.8163,2541
E01021210,E02004422,E07000065,E12000008,0.2866,50.8151,1639
E01021211,E02004422,E07000065,E12000008,0.3493,50.8114,1534
E01021213,E02004421,E07000065,E12000008,0.2472,50.8228,1841
E01021214,E02004421,E07000065,E12000008,0.2418,50.8248,1788
E01021215,E02004421,E07000065,E12000008,0.2463,50.8186,1338
E01021216,E02004421,E07000065,E12000008,0.2378,50.8175,1152
E01021217,E02004410,E07000065,E12000008,0.2168,51.0436,1322
E01021218,E02004404,E07000065,E12000008,0.2329,51.048,1209
E01021219,E02004411,E07000065,E12000008,0.0865,50.9723,1308
E01021220,E02004411,E07000065,E12000008,0.0968,50.9728,1599
E01021221,E02004414,E07000065,E12000008,0.0964,50.966,1292
E01021222,E02004414,E07000065,E12000008,0.1008,50.9671,1514
E01021223,E02004411,E07000065,E12000008,0.1035,50.9753,1088
E01021224,E02004411,E07000065,E12000008,0.0966,50.9781,1558
E01021225,E02004411,E07000065,E12000008,0.1032,50.9801,1582
E01021226,E02004411,E07000065,E12000008,0.1081,50.9772,1372
E01021227,E02004414,E07000065,E12000008,0.1035,50.9577,2132
E01021228,E02004414,E07000065,E12000008,0.1042,50.9615,1680
E01021229,E02004407,E07000065,E12000008,0.3127,51.0646,1899
E01021230,E02004407,E07000065,E12000008,0.3429,51.0699,1745
E01021231,E02004407,E07000065,E12000008,0.3303,51.0658,1692
E01021232,E02004423,E07000065,E12000008,0.2502,50.8069,1716
E01021233,E02004423,E07000065,E12000008,0.2567,50.8082,1726
E01021234,E02004423,E07000065,E12000008,0.2392,50.8082,1375
E01021235,E02004423,E07000065,E12000008,0.255,50.8024,1341
E01021236,E02004423,E07000065,E12000008,0.2422,50.8132,1566
E01021237,E02004424,E07000066,E12000006,0.4369,51.6393,1422
E01021238,E02004424,E07000066,E12000006,0.4353,51.6431,1382
E01021239,E02004426,E07000066,E12000006,0.4273,51.6336,1422
E01021240,E02004426,E07000066,E12000006,0.4226,51.6265,1735
E01021241,E02004426,E07000066,E12000006,0.4379,51.6245,1713
E01021242,E02004424,E07000066,E12000006,0.4392,51.6272,1224
E01021243,E02004426,E07000066,E12000006,0.4303,51.6244,1695
E01021244,E02004427,E07000066,E12000006,0.4145,51.6243,1551
E01021245,E02004425,E07000066,E12000006,0.4085,51.6395,1427
E01021246,E02004425,E07000066,E12000006,0.4093,51.6332,1519
E01021247,E02004426,E07000066,E12000006,0.4204,51.635,1539
E01021248,E02004425,E07000066,E12000006,0.4116,51.6376,1503
E01021249,E02004425,E07000066,E12000006,0.403,51.6348,1580
E01021250,E02004424,E07000066,E12000006,0.4239,51.6404,1515
E01021251,E02004424,E07000066,E12000006,0.4289,51.643,1587
E01021252,E02004425,E07000066,E12000006,0.4169,51.6396,1328
E01021253,E02004427,E07000066,E12000006,0.4102,51.6275,1736
E01021254,E02004432,E07000066,E12000006,0.4226,51.6013,1511
E01021255,E02004427,E07000066,E12000006,0.4156,51.6195,1594
E01021256,E02004427,E07000066,E12000006,0.4072,51.6179,1493
E01021257,E02004432,E07000066,E12000006,0.4339,51.6094,1542
E01021258,E02004427,E07000066,E12000006,0.4285,51.6152,1731
E01021259,E02004432,E07000066,E12000006,0.431,51.611,1520
E01021260,E02004432,E07000066,E12000006,0.4689,51.6,1861
